region_id,vintage_year,growing_season_temp_c,gdd,days_above_30,days_above_35,spring_frost_days,rain_apr_sep_mm,rain_jul_aug_mm,rain_sep_mm,longest_dry_spell_days,water_stress_index,harvest_rain_risk_index,flags,summary,monthly,source_type,confidence
languedoc-roussillon,2021,1.73,0.0,0,0,1,34.0,7.1,8.5,73,58.0,11.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Languedoc-Roussillon 2021 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.4,""rainfallMm"":5.2},{""month"":2,""temperatureC"":0.8,""rainfallMm"":6.5},{""month"":3,""temperatureC"":0.8,""rainfallMm"":2.3},{""month"":4,""temperatureC"":1.0,""rainfallMm"":5.0},{""month"":5,""temperatureC"":1.4,""rainfallMm"":7.9},{""month"":6,""temperatureC"":2.0,""rainfallMm"":5.5},{""month"":7,""temperatureC"":2.1,""rainfallMm"":4.8},{""month"":8,""temperatureC"":2.1,""rainfallMm"":2.3},{""month"":9,""temperatureC"":1.8,""rainfallMm"":8.5},{""month"":10,""temperatureC"":1.3,""rainfallMm"":14.1},{""month"":11,""temperatureC"":0.7,""rainfallMm"":10.9},{""month"":12,""temperatureC"":0.6,""rainfallMm"":6.2}]",real,0.95
languedoc-roussillon,2022,1.95,0.0,0,0,4,26.2,6.0,8.5,60,58.0,9.0,"{""solaire"":false,""frais"":false,""sec"":true,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Languedoc-Roussillon 2022 : sec, gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.5,""rainfallMm"":3.5},{""month"":2,""temperatureC"":0.8,""rainfallMm"":2.7},{""month"":3,""temperatureC"":0.8,""rainfallMm"":15.2},{""month"":4,""temperatureC"":1.1,""rainfallMm"":5.6},{""month"":5,""temperatureC"":1.7,""rainfallMm"":1.7},{""month"":6,""temperatureC"":2.2,""rainfallMm"":4.4},{""month"":7,""temperatureC"":2.4,""rainfallMm"":0.6},{""month"":8,""temperatureC"":2.4,""rainfallMm"":5.4},{""month"":9,""temperatureC"":1.8,""rainfallMm"":8.5},{""month"":10,""temperatureC"":1.7,""rainfallMm"":3.6},{""month"":11,""temperatureC"":1.0,""rainfallMm"":7.0},{""month"":12,""temperatureC"":0.7,""rainfallMm"":6.6}]",real,0.95
languedoc-roussillon,2023,1.86,0.0,0,0,0,33.3,4.7,7.8,60,59.0,11.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Languedoc-Roussillon 2023 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.5,""rainfallMm"":4.4},{""month"":2,""temperatureC"":0.6,""rainfallMm"":3.5},{""month"":3,""temperatureC"":0.9,""rainfallMm"":5.0},{""month"":4,""temperatureC"":1.2,""rainfallMm"":3.5},{""month"":5,""temperatureC"":1.5,""rainfallMm"":8.8},{""month"":6,""temperatureC"":2.0,""rainfallMm"":8.6},{""month"":7,""temperatureC"":2.3,""rainfallMm"":2.0},{""month"":8,""temperatureC"":2.2,""rainfallMm"":2.6},{""month"":9,""temperatureC"":1.9,""rainfallMm"":7.8},{""month"":10,""temperatureC"":1.6,""rainfallMm"":9.7},{""month"":11,""temperatureC"":0.9,""rainfallMm"":6.4},{""month"":12,""temperatureC"":0.7,""rainfallMm"":4.1}]",real,0.95
languedoc-roussillon,2024,1.76,0.0,0,0,0,41.7,7.5,8.5,66,58.0,11.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Languedoc-Roussillon 2024 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.6,""rainfallMm"":4.2},{""month"":2,""temperatureC"":0.8,""rainfallMm"":6.5},{""month"":3,""temperatureC"":1.0,""rainfallMm"":18.7},{""month"":4,""temperatureC"":1.1,""rainfallMm"":9.8},{""month"":5,""temperatureC"":1.4,""rainfallMm"":11.7},{""month"":6,""temperatureC"":1.9,""rainfallMm"":4.2},{""month"":7,""temperatureC"":2.2,""rainfallMm"":3.6},{""month"":8,""temperatureC"":2.3,""rainfallMm"":3.9},{""month"":9,""temperatureC"":1.6,""rainfallMm"":8.5},{""month"":10,""temperatureC"":1.5,""rainfallMm"":21.2},{""month"":11,""temperatureC"":1.0,""rainfallMm"":6.3},{""month"":12,""temperatureC"":0.6,""rainfallMm"":4.4}]",real,0.95
loire,2000,1.64,0.0,0,0,1,41.9,15.7,6.2,42,55.0,8.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Loire 2000 : pluvieux, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.4,""rainfallMm"":2.4},{""month"":2,""temperatureC"":0.7,""rainfallMm"":8.6},{""month"":3,""temperatureC"":0.7,""rainfallMm"":4.3},{""month"":4,""temperatureC"":1.0,""rainfallMm"":9.1},{""month"":5,""temperatureC"":1.6,""rainfallMm"":6.9},{""month"":6,""temperatureC"":1.8,""rainfallMm"":4.0},{""month"":7,""temperatureC"":1.8,""rainfallMm"":11.5},{""month"":8,""temperatureC"":2.0,""rainfallMm"":4.2},{""month"":9,""temperatureC"":1.7,""rainfallMm"":6.2},{""month"":10,""temperatureC"":1.2,""rainfallMm"":11.5},{""month"":11,""temperatureC"":0.9,""rainfallMm"":13.7},{""month"":12,""temperatureC"":0.8,""rainfallMm"":8.9}]",real,0.95
loire,2001,1.59,0.0,0,0,2,45.6,20.3,5.0,62,54.0,3.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Loire 2001 : pluvieux, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.6,""rainfallMm"":10.3},{""month"":2,""temperatureC"":0.6,""rainfallMm"":5.0},{""month"":3,""temperatureC"":0.9,""rainfallMm"":14.6},{""month"":4,""temperatureC"":0.9,""rainfallMm"":11.0},{""month"":5,""temperatureC"":1.5,""rainfallMm"":6.0},{""month"":6,""temperatureC"":1.7,""rainfallMm"":3.3},{""month"":7,""temperatureC"":1.9,""rainfallMm"":12.9},{""month"":8,""temperatureC"":2.0,""rainfallMm"":7.3},{""month"":9,""temperatureC"":1.4,""rainfallMm"":5.0},{""month"":10,""temperatureC"":1.5,""rainfallMm"":9.5},{""month"":11,""temperatureC"":0.6,""rainfallMm"":4.8},{""month"":12,""temperatureC"":0.2,""rainfallMm"":5.3}]",real,0.95
loire,2002,1.57,0.0,0,0,0,34.2,15.0,3.8,64,56.0,4.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Loire 2002 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.6,""rainfallMm"":4.1},{""month"":2,""temperatureC"":0.8,""rainfallMm"":8.2},{""month"":3,""temperatureC"":0.9,""rainfallMm"":5.1},{""month"":4,""temperatureC"":1.1,""rainfallMm"":2.2},{""month"":5,""temperatureC"":1.3,""rainfallMm"":7.7},{""month"":6,""temperatureC"":1.8,""rainfallMm"":5.5},{""month"":7,""temperatureC"":1.8,""rainfallMm"":5.5},{""month"":8,""temperatureC"":1.8,""rainfallMm"":9.5},{""month"":9,""temperatureC"":1.5,""rainfallMm"":3.8},{""month"":10,""temperatureC"":1.2,""rainfallMm"":10.0},{""month"":11,""temperatureC"":0.9,""rainfallMm"":13.7},{""month"":12,""temperatureC"":0.8,""rainfallMm"":9.9}]",real,0.95
loire,2003,1.81,0.0,0,0,5,30.1,8.9,4.6,28,56.0,5.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Loire 2003 : gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.3,""rainfallMm"":8.6},{""month"":2,""temperatureC"":0.4,""rainfallMm"":4.4},{""month"":3,""temperatureC"":1.0,""rainfallMm"":2.7},{""month"":4,""temperatureC"":1.2,""rainfallMm"":4.4},{""month"":5,""temperatureC"":1.5,""rainfallMm"":6.4},{""month"":6,""temperatureC"":2.1,""rainfallMm"":5.7},{""month"":7,""temperatureC"":2.1,""rainfallMm"":6.2},{""month"":8,""temperatureC"":2.4,""rainfallMm"":2.7},{""month"":9,""temperatureC"":1.7,""rainfallMm"":4.6},{""month"":10,""temperatureC"":1.0,""rainfallMm"":10.6},{""month"":11,""temperatureC"":0.9,""rainfallMm"":8.6},{""month"":12,""temperatureC"":0.5,""rainfallMm"":6.8}]",real,0.95
loire,2004,1.63,0.0,0,0,0,35.3,18.3,2.4,80,55.0,1.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Loire 2004 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.5,""rainfallMm"":14.9},{""month"":2,""temperatureC"":0.5,""rainfallMm"":2.9},{""month"":3,""temperatureC"":0.7,""rainfallMm"":5.0},{""month"":4,""temperatureC"":1.0,""rainfallMm"":7.5},{""month"":5,""temperatureC"":1.4,""rainfallMm"":4.9},{""month"":6,""temperatureC"":1.8,""rainfallMm"":2.2},{""month"":7,""temperatureC"":1.9,""rainfallMm"":6.4},{""month"":8,""temperatureC"":1.9,""rainfallMm"":11.9},{""month"":9,""temperatureC"":1.7,""rainfallMm"":2.4},{""month"":10,""temperatureC"":1.3,""rainfallMm"":10.5},{""month"":11,""temperatureC"":0.7,""rainfallMm"":3.4},{""month"":12,""temperatureC"":0.4,""rainfallMm"":5.9}]",real,0.95
loire,2005,1.68,0.0,0,0,0,27.2,9.1,4.0,75,57.0,2.0,"{""solaire"":false,""frais"":false,""sec"":true,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Loire 2005 : sec, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.5,""rainfallMm"":5.7},{""month"":2,""temperatureC"":0.3,""rainfallMm"":3.5},{""month"":3,""temperatureC"":0.8,""rainfallMm"":4.5},{""month"":4,""temperatureC"":1.1,""rainfallMm"":6.4},{""month"":5,""temperatureC"":1.4,""rainfallMm"":4.3},{""month"":6,""temperatureC"":2.0,""rainfallMm"":3.5},{""month"":7,""temperatureC"":2.0,""rainfallMm"":6.2},{""month"":8,""temperatureC"":1.9,""rainfallMm"":2.9},{""month"":9,""temperatureC"":1.7,""rainfallMm"":4.0},{""month"":10,""temperatureC"":1.5,""rainfallMm"":5.8},{""month"":11,""temperatureC"":0.6,""rainfallMm"":5.5},{""month"":12,""temperatureC"":0.3,""rainfallMm"":6.1}]",real,0.95
loire,2006,1.74,0.0,0,0,4,33.0,11.2,9.5,86,57.0,10.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Loire 2006 : gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.3,""rainfallMm"":4.6},{""month"":2,""temperatureC"":0.3,""rainfallMm"":5.7},{""month"":3,""temperatureC"":0.7,""rainfallMm"":12.1},{""month"":4,""temperatureC"":1.0,""rainfallMm"":3.3},{""month"":5,""temperatureC"":1.4,""rainfallMm"":6.7},{""month"":6,""temperatureC"":1.9,""rainfallMm"":2.3},{""month"":7,""temperatureC"":2.4,""rainfallMm"":4.6},{""month"":8,""temperatureC"":1.7,""rainfallMm"":6.6},{""month"":9,""temperatureC"":1.9,""rainfallMm"":9.5},{""month"":10,""temperatureC"":1.5,""rainfallMm"":10.1},{""month"":11,""temperatureC"":0.9,""rainfallMm"":7.9},{""month"":12,""temperatureC"":0.5,""rainfallMm"":7.5}]",real,0.95
loire,2007,1.62,0.0,0,0,0,42.4,17.0,3.3,49,55.0,2.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Loire 2007 : pluvieux, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.7,""rainfallMm"":6.1},{""month"":2,""temperatureC"":0.8,""rainfallMm"":9.2},{""month"":3,""temperatureC"":0.8,""rainfallMm"":8.7},{""month"":4,""temperatureC"":1.5,""rainfallMm"":2.2},{""month"":5,""temperatureC"":1.5,""rainfallMm"":9.5},{""month"":6,""temperatureC"":1.8,""rainfallMm"":10.3},{""month"":7,""temperatureC"":1.8,""rainfallMm"":8.7},{""month"":8,""temperatureC"":1.8,""rainfallMm"":8.3},{""month"":9,""temperatureC"":1.4,""rainfallMm"":3.3},{""month"":10,""temperatureC"":1.1,""rainfallMm"":4.2},{""month"":11,""temperatureC"":0.6,""rainfallMm"":5.3},{""month"":12,""temperatureC"":0.4,""rainfallMm"":5.8}]",real,0.95
loire,2008,1.57,0.0,0,0,1,40.0,11.6,4.4,75,57.0,5.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Loire 2008 : pluvieux, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.6,""rainfallMm"":9.0},{""month"":2,""temperatureC"":0.7,""rainfallMm"":4.4},{""month"":3,""temperatureC"":0.7,""rainfallMm"":9.6},{""month"":4,""temperatureC"":0.9,""rainfallMm"":9.6},{""month"":5,""temperatureC"":1.6,""rainfallMm"":10.2},{""month"":6,""temperatureC"":1.7,""rainfallMm"":4.1},{""month"":7,""temperatureC"":1.9,""rainfallMm"":5.2},{""month"":8,""temperatureC"":1.8,""rainfallMm"":6.4},{""month"":9,""temperatureC"":1.4,""rainfallMm"":4.4},{""month"":10,""temperatureC"":1.1,""rainfallMm"":8.3},{""month"":11,""temperatureC"":0.7,""rainfallMm"":7.3},{""month"":12,""temperatureC"":0.3,""rainfallMm"":4.6}]",real,0.95
loire,2009,1.68,0.0,0,0,0,32.6,8.8,4.2,114,57.0,2.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Loire 2009 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.2,""rainfallMm"":7.2},{""month"":2,""temperatureC"":0.4,""rainfallMm"":3.2},{""month"":3,""temperatureC"":0.7,""rainfallMm"":3.5},{""month"":4,""temperatureC"":1.2,""rainfallMm"":6.9},{""month"":5,""temperatureC"":1.5,""rainfallMm"":6.1},{""month"":6,""temperatureC"":1.8,""rainfallMm"":6.6},{""month"":7,""temperatureC"":1.9,""rainfallMm"":6.5},{""month"":8,""temperatureC"":2.0,""rainfallMm"":2.3},{""month"":9,""temperatureC"":1.7,""rainfallMm"":4.2},{""month"":10,""temperatureC"":1.2,""rainfallMm"":3.7},{""month"":11,""temperatureC"":1.0,""rainfallMm"":11.7},{""month"":12,""temperatureC"":0.4,""rainfallMm"":11.3}]",real,0.95
loire,2010,1.61,0.0,0,0,0,30.8,9.7,6.9,159,57.0,8.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Loire 2010 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.1,""rainfallMm"":4.8},{""month"":2,""temperatureC"":0.4,""rainfallMm"":7.2},{""month"":3,""temperatureC"":0.7,""rainfallMm"":6.5},{""month"":4,""temperatureC"":1.1,""rainfallMm"":2.0},{""month"":5,""temperatureC"":1.3,""rainfallMm"":5.9},{""month"":6,""temperatureC"":1.8,""rainfallMm"":6.2},{""month"":7,""temperatureC"":2.1,""rainfallMm"":4.9},{""month"":8,""temperatureC"":1.9,""rainfallMm"":4.8},{""month"":9,""temperatureC"":1.5,""rainfallMm"":6.9},{""month"":10,""temperatureC"":1.1,""rainfallMm"":6.1},{""month"":11,""temperatureC"":0.7,""rainfallMm"":9.1},{""month"":12,""temperatureC"":0.1,""rainfallMm"":11.3}]",real,0.95
loire,2011,1.7,0.0,0,0,0,31.1,18.0,4.3,106,55.0,5.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Loire 2011 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.4,""rainfallMm"":5.0},{""month"":2,""temperatureC"":0.6,""rainfallMm"":3.8},{""month"":3,""temperatureC"":0.9,""rainfallMm"":2.8},{""month"":4,""temperatureC"":1.4,""rainfallMm"":1.5},{""month"":5,""temperatureC"":1.6,""rainfallMm"":2.6},{""month"":6,""temperatureC"":1.8,""rainfallMm"":4.6},{""month"":7,""temperatureC"":1.8,""rainfallMm"":8.3},{""month"":8,""temperatureC"":1.9,""rainfallMm"":9.6},{""month"":9,""temperatureC"":1.8,""rainfallMm"":4.3},{""month"":10,""temperatureC"":1.3,""rainfallMm"":4.0},{""month"":11,""temperatureC"":1.0,""rainfallMm"":4.2},{""month"":12,""temperatureC"":0.7,""rainfallMm"":16.2}]",real,0.95
loire,2012,1.6,0.0,0,0,1,40.8,8.2,5.4,69,58.0,9.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Loire 2012 : pluvieux, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.6,""rainfallMm"":5.5},{""month"":2,""temperatureC"":0.1,""rainfallMm"":1.4},{""month"":3,""temperatureC"":1.0,""rainfallMm"":2.4},{""month"":4,""temperatureC"":0.9,""rainfallMm"":11.6},{""month"":5,""temperatureC"":1.5,""rainfallMm"":6.8},{""month"":6,""temperatureC"":1.7,""rainfallMm"":8.8},{""month"":7,""temperatureC"":1.8,""rainfallMm"":6.6},{""month"":8,""temperatureC"":2.0,""rainfallMm"":1.6},{""month"":9,""temperatureC"":1.6,""rainfallMm"":5.4},{""month"":10,""temperatureC"":1.3,""rainfallMm"":14.6},{""month"":11,""temperatureC"":0.8,""rainfallMm"":6.2},{""month"":12,""temperatureC"":0.6,""rainfallMm"":13.7}]",real,0.95
loire,2013,1.6,0.0,0,0,3,39.9,8.3,6.8,77,58.0,6.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Loire 2013 : pluvieux, gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.4,""rainfallMm"":7.9},{""month"":2,""temperatureC"":0.3,""rainfallMm"":7.0},{""month"":3,""temperatureC"":0.6,""rainfallMm"":6.9},{""month"":4,""temperatureC"":1.0,""rainfallMm"":8.4},{""month"":5,""temperatureC"":1.2,""rainfallMm"":10.9},{""month"":6,""temperatureC"":1.7,""rainfallMm"":5.5},{""month"":7,""temperatureC"":2.2,""rainfallMm"":5.1},{""month"":8,""temperatureC"":1.9,""rainfallMm"":3.2},{""month"":9,""temperatureC"":1.7,""rainfallMm"":6.8},{""month"":10,""temperatureC"":1.4,""rainfallMm"":11.5},{""month"":11,""temperatureC"":0.7,""rainfallMm"":10.9},{""month"":12,""temperatureC"":0.5,""rainfallMm"":7.3}]",real,0.95
loire,2014,1.63,0.0,0,0,0,40.6,20.6,2.1,40,54.0,1.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Loire 2014 : pluvieux, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.7,""rainfallMm"":10.4},{""month"":2,""temperatureC"":0.7,""rainfallMm"":10.8},{""month"":3,""temperatureC"":0.9,""rainfallMm"":3.0},{""month"":4,""temperatureC"":1.2,""rainfallMm"":5.2},{""month"":5,""temperatureC"":1.3,""rainfallMm"":8.0},{""month"":6,""temperatureC"":1.8,""rainfallMm"":4.7},{""month"":7,""temperatureC"":2.0,""rainfallMm"":10.0},{""month"":8,""temperatureC"":1.7,""rainfallMm"":10.6},{""month"":9,""temperatureC"":1.7,""rainfallMm"":2.1},{""month"":10,""temperatureC"":1.4,""rainfallMm"":9.0},{""month"":11,""temperatureC"":1.0,""rainfallMm"":8.9},{""month"":12,""temperatureC"":0.5,""rainfallMm"":5.9}]",real,0.95
loire,2015,1.69,0.0,0,0,0,36.0,11.5,7.2,54,57.0,8.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Loire 2015 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.5,""rainfallMm"":8.2},{""month"":2,""temperatureC"":0.4,""rainfallMm"":5.8},{""month"":3,""temperatureC"":0.8,""rainfallMm"":4.3},{""month"":4,""temperatureC"":1.2,""rainfallMm"":7.0},{""month"":5,""temperatureC"":1.4,""rainfallMm"":6.2},{""month"":6,""temperatureC"":1.9,""rainfallMm"":4.1},{""month"":7,""temperatureC"":2.1,""rainfallMm"":2.1},{""month"":8,""temperatureC"":2.0,""rainfallMm"":9.4},{""month"":9,""temperatureC"":1.5,""rainfallMm"":7.2},{""month"":10,""temperatureC"":1.1,""rainfallMm"":5.0},{""month"":11,""temperatureC"":1.1,""rainfallMm"":6.5},{""month"":12,""temperatureC"":0.9,""rainfallMm"":3.4}]",real,0.95
loire,2016,1.66,0.0,0,0,2,34.1,2.3,4.1,108,59.0,4.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Loire 2016 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.6,""rainfallMm"":12.2},{""month"":2,""temperatureC"":0.6,""rainfallMm"":9.5},{""month"":3,""temperatureC"":0.7,""rainfallMm"":9.3},{""month"":4,""temperatureC"":1.0,""rainfallMm"":6.7},{""month"":5,""temperatureC"":1.4,""rainfallMm"":13.6},{""month"":6,""temperatureC"":1.7,""rainfallMm"":7.4},{""month"":7,""temperatureC"":2.0,""rainfallMm"":0.9},{""month"":8,""temperatureC"":2.1,""rainfallMm"":1.4},{""month"":9,""temperatureC"":1.8,""rainfallMm"":4.1},{""month"":10,""temperatureC"":1.1,""rainfallMm"":3.5},{""month"":11,""temperatureC"":0.8,""rainfallMm"":8.6},{""month"":12,""temperatureC"":0.4,""rainfallMm"":2.0}]",real,0.95
